,Scoring,Start,Start_Frame,Stop,Stop_Frame,Subject,Behaviour,Value,trial_start,latency
4560,RadialMaze_2023-03-24_ARe_Lucy18_S1,363.05,21783,,,Lucy18,visited_bucket,bucket_visited,322.2,40.85
4561,RadialMaze_2023-03-24_ARe_Lucy18_S1,368.9333333,22136,,,Lucy18,arm_visited,arm_1,322.2,46.73333333
4562,RadialMaze_2023-03-24_ARe_Lucy18_S1,370.5166667,22231,,,Lucy18,visited_bucket,bucket_visited,322.2,48.31666667
4563,RadialMaze_2023-03-24_ARe_Lucy18_S1,376.7666667,22606,,,Lucy18,visited_bucket,bucket_visited,322.2,54.56666667
4564,RadialMaze_2023-03-24_ARe_Lucy18_S1,387.3166667,23239,,,Lucy18,arm_visited,arm_2,322.2,65.11666667
4565,RadialMaze_2023-03-24_ARe_Lucy18_S1,392.35,23541,,,Lucy18,arm_visited,arm_4,322.2,70.15
4566,RadialMaze_2023-03-24_ARe_Lucy18_S1,394.15,23649,,,Lucy18,visited_bucket,bucket_visited,322.2,71.95
4567,RadialMaze_2023-03-24_ARe_Lucy18_S1,402.4,24144,,,Lucy18,arm_visited,arm_5,322.2,80.2
4568,RadialMaze_2023-03-24_ARe_Lucy18_S1,403.9666667,24238,,,Lucy18,visited_bucket,bucket_visited,322.2,81.76666667
4569,RadialMaze_2023-03-24_ARe_Lucy18_S1,414.8666667,24892,,,Lucy18,arm_visited,arm_6,322.2,92.66666667
4570,RadialMaze_2023-03-24_ARe_Lucy18_S1,416.6666667,25000,,,Lucy18,visited_bucket,bucket_visited,322.2,94.46666667
4571,RadialMaze_2023-03-24_ARe_Lucy18_S1,426.0333333,25562,,,Lucy18,arm_visited,arm_7,322.2,103.8333333
4572,RadialMaze_2023-03-24_ARe_Lucy18_S1,428.2833333,25697,,,Lucy18,visited_bucket,bucket_visited,322.2,106.0833333
4573,RadialMaze_2023-03-24_ARe_Lucy18_S1,434.7333333,26084,,,Lucy18,visited_bucket,bucket_visited,322.2,112.5333333
4574,RadialMaze_2023-03-24_ARe_Lucy18_S1,438.3333333,26300,,,Lucy18,arm_visited,arm_8,322.2,116.1333333
4575,RadialMaze_2023-03-24_ARe_Lucy18_S1,440.2,26412,,,Lucy18,visited_bucket,bucket_visited,322.2,118
4576,RadialMaze_2023-03-24_ARe_Lucy18_S1,553.6,33216,635.9,38154,Lucy18,trial,2,553.6,0
4577,RadialMaze_2023-03-24_ARe_Lucy18_S1,558.2333333,33494,,,Lucy18,forced_choice ,arm_4,553.6,4.633333333
4578,RadialMaze_2023-03-24_ARe_Lucy18_S1,570.5666667,34234,,,Lucy18,forced_choice ,arm_8,553.6,16.96666667
4579,RadialMaze_2023-03-24_ARe_Lucy18_S1,586.4333333,35186,,,Lucy18,arm_visited,arm_2,553.6,32.83333333
4580,RadialMaze_2023-03-24_ARe_Lucy18_S1,586.4333333,35186,,,Lucy18,Unleashed,unleashed,553.6,32.83333333
4581,RadialMaze_2023-03-24_ARe_Lucy18_S1,588.2333333,35294,,,Lucy18,visited_bucket,bucket_visited,553.6,34.63333333
4582,RadialMaze_2023-03-24_ARe_Lucy18_S1,592.9833333,35579,,,Lucy18,visited_bucket,bucket_visited,553.6,39.38333333
4583,RadialMaze_2023-03-24_ARe_Lucy18_S1,598.7666667,35926,,,Lucy18,arm_visited,arm_3,553.6,45.16666667
4584,RadialMaze_2023-03-24_ARe_Lucy18_S1,600.8166667,36049,,,Lucy18,visited_bucket,bucket_visited,553.6,47.21666667
4585,RadialMaze_2023-03-24_ARe_Lucy18_S1,608.45,36507,,,Lucy18,arm_visited,arm_4,553.6,54.85
4586,RadialMaze_2023-03-24_ARe_Lucy18_S1,610.2333333,36614,,,Lucy18,visited_bucket,bucket_visited,553.6,56.63333333
4587,RadialMaze_2023-03-24_ARe_Lucy18_S1,615.0833333,36905,,,Lucy18,arm_visited,arm_5,553.6,61.48333333
4588,RadialMaze_2023-03-24_ARe_Lucy18_S1,616.55,36993,,,Lucy18,visited_bucket,bucket_visited,553.6,62.95
4589,RadialMaze_2023-03-24_ARe_Lucy18_S1,621.8666667,37312,,,Lucy18,arm_visited,arm_6,553.6,68.26666667
4590,RadialMaze_2023-03-24_ARe_Lucy18_S1,623.5,37410,,,Lucy18,visited_bucket,bucket_visited,553.6,69.9
4591,RadialMaze_2023-03-24_ARe_Lucy18_S1,629.85,37791,,,Lucy18,arm_visited,arm_7,553.6,76.25
4592,RadialMaze_2023-03-24_ARe_Lucy18_S1,631.4333333,37886,,,Lucy18,visited_bucket,bucket_visited,553.6,77.83333333
4593,RadialMaze_2023-03-24_ARe_Lucy18_S1,724.5833333,43475,798.9166667,47935,Lucy18,trial,3,724.5833333,0
4594,RadialMaze_2023-03-24_ARe_Lucy18_S1,729.8166667,43789,,,Lucy18,forced_choice ,arm_7,724.5833333,5.233333333
4595,RadialMaze_2023-03-24_ARe_Lucy18_S1,737.6666667,44260,,,Lucy18,forced_choice ,arm_1,724.5833333,13.08333333
4596,RadialMaze_2023-03-24_ARe_Lucy18_S1,747.1666667,44830,,,Lucy18,Unleashed,unleashed,724.5833333,22.58333333
4597,RadialMaze_2023-03-24_ARe_Lucy18_S1,748.55,44913,,,Lucy18,arm_visited,arm_2,724.5833333,23.96666667
4598,RadialMaze_2023-03-24_ARe_Lucy18_S1,750.1166667,45007,,,Lucy18,visited_bucket,bucket_visited,724.5833333,25.53333333
4599,RadialMaze_2023-03-24_ARe_Lucy18_S1,754.0333333,45242,,,Lucy18,arm_visited,arm_3,724.5833333,29.45
4600,RadialMaze_2023-03-24_ARe_Lucy18_S1,755.8666667,45352,,,Lucy18,visited_bucket,bucket_visited,724.5833333,31.28333333
4601,RadialMaze_2023-03-24_ARe_Lucy18_S1,761.35,45681,,,Lucy18,visited_bucket,bucket_visited,724.5833333,36.76666667
4602,RadialMaze_2023-03-24_ARe_Lucy18_S1,763.6666667,45820,,,Lucy18,arm_visited,arm_4,724.5833333,39.08333333
4603,RadialMaze_2023-03-24_ARe_Lucy18_S1,765.45,45927,,,Lucy18,visited_bucket,bucket_visited,724.5833333,40.86666667
4604,RadialMaze_2023-03-24_ARe_Lucy18_S1,770.3166667,46219,,,Lucy18,arm_visited,arm_6,724.5833333,45.73333333
4605,RadialMaze_2023-03-24_ARe_Lucy18_S1,772.1333333,46328,,,Lucy18,visited_bucket,bucket_visited,724.5833333,47.55
4606,RadialMaze_2023-03-24_ARe_Lucy18_S1,780.9833333,46859,,,Lucy18,arm_visited,arm_7,724.5833333,56.4
4607,RadialMaze_2023-03-24_ARe_Lucy18_S1,783.5166667,47011,,,Lucy18,visited_bucket,bucket_visited,724.5833333,58.93333333
4608,RadialMaze_2023-03-24_ARe_Lucy18_S1,790.1333333,47408,,,Lucy18,arm_visited,arm_8,724.5833333,65.55
4609,RadialMaze_2023-03-24_ARe_Lucy18_S1,791.6166667,47497,,,Lucy18,visited_bucket,bucket_visited,724.5833333,67.03333333
4610,RadialMaze_2023-03-24_ARe_Lucy18_S1,795.6666667,47740,,,Lucy18,arm_visited,arm_1,724.5833333,71.08333333
4611,RadialMaze_2023-03-24_ARe_Lucy18_S1,797.5833333,47855,,,Lucy18,visited_bucket,bucket_visited,724.5833333,73
4612,RadialMaze_2023-03-24_ARe_Lucy18_S1,905.6,54336,964.85,57891,Lucy18,trial,4,905.6,0
4613,RadialMaze_2023-03-24_ARe_Lucy18_S1,912.2833333,54737,,,Lucy18,Unleashed,unleashed,905.6,6.683333333
4614,RadialMaze_2023-03-24_ARe_Lucy18_S1,912.8833333,54773,,,Lucy18,arm_visited,arm_2,905.6,7.283333333
4615,RadialMaze_2023-03-24_ARe_Lucy18_S1,914.5,54870,,,Lucy18,visited_bucket,bucket_visited,905.6,8.9
4616,RadialMaze_2023-03-24_ARe_Lucy18_S1,916.7333333,55004,,,Lucy18,arm_visited,arm_3,905.6,11.13333333
4617,RadialMaze_2023-03-24_ARe_Lucy18_S1,918.8,55128,,,Lucy18,visited_bucket,bucket_visited,905.6,13.2
4618,RadialMaze_2023-03-24_ARe_Lucy18_S1,923.1,55386,,,Lucy18,arm_visited,arm_4,905.6,17.5
4619,RadialMaze_2023-03-24_ARe_Lucy18_S1,925.9833333,55559,,,Lucy18,visited_bucket,bucket_visited,905.6,20.38333333
4620,RadialMaze_2023-03-24_ARe_Lucy18_S1,929.5333333,55772,,,Lucy18,arm_visited,arm_6,905.6,23.93333333
4621,RadialMaze_2023-03-24_ARe_Lucy18_S1,931.7333333,55904,,,Lucy18,visited_bucket,bucket_visited,905.6,26.13333333
4622,RadialMaze_2023-03-24_ARe_Lucy18_S1,936.4,56184,,,Lucy18,arm_visited,arm_7,905.6,30.8
4623,RadialMaze_2023-03-24_ARe_Lucy18_S1,937.5833333,56255,,,Lucy18,visited_bucket,bucket_visited,905.6,31.98333333
4624,RadialMaze_2023-03-24_ARe_Lucy18_S1,942.6,56556,,,Lucy18,arm_visited,arm_8,905.6,37
4625,RadialMaze_2023-03-24_ARe_Lucy18_S1,944.2166667,56653,,,Lucy18,visited_bucket,bucket_visited,905.6,38.61666667
4626,RadialMaze_2023-03-24_ARe_Lucy18_S1,948.8,56928,,,Lucy18,arm_visited,arm_1,905.6,43.2
4627,RadialMaze_2023-03-24_ARe_Lucy18_S1,950.3833333,57023,,,Lucy18,visited_bucket,bucket_visited,905.6,44.78333333
4628,RadialMaze_2023-03-24_ARe_Lucy18_S1,956.6333333,57398,,,Lucy18,arm_visited,arm_2,905.6,51.03333333
4629,RadialMaze_2023-03-24_ARe_Lucy18_S1,958.25,57495,,,Lucy18,visited_bucket,bucket_visited,905.6,52.65
4630,RadialMaze_2023-03-24_ARe_Lucy18_S1,1036.166667,62170,1099.716667,65983,Lucy18,trial,5,1036.166667,0
4631,RadialMaze_2023-03-24_ARe_Lucy18_S1,1043,62580,,,Lucy18,Unleashed,unleashed,1036.166667,6.833333333
4632,RadialMaze_2023-03-24_ARe_Lucy18_S1,1043.25,62595,,,Lucy18,arm_visited,arm_3,1036.166667,7.083333333
4633,RadialMaze_2023-03-24_ARe_Lucy18_S1,1045.266667,62716,,,Lucy18,visited_bucket,bucket_visited,1036.166667,9.1
4634,RadialMaze_2023-03-24_ARe_Lucy18_S1,1049.216667,62953,,,Lucy18,arm_visited,arm_4,1036.166667,13.05
4635,RadialMaze_2023-03-24_ARe_Lucy18_S1,1050.4,63024,,,Lucy18,visited_bucket,bucket_visited,1036.166667,14.23333333
4636,RadialMaze_2023-03-24_ARe_Lucy18_S1,1053.35,63201,,,Lucy18,arm_visited,arm_5,1036.166667,17.18333333
4637,RadialMaze_2023-03-24_ARe_Lucy18_S1,1055.783333,63347,,,Lucy18,visited_bucket,bucket_visited,1036.166667,19.61666667
4638,RadialMaze_2023-03-24_ARe_Lucy18_S1,1059.8,63588,,,Lucy18,arm_visited,arm_6,1036.166667,23.63333333
4639,RadialMaze_2023-03-24_ARe_Lucy18_S1,1061.483333,63689,,,Lucy18,visited_bucket,bucket_visited,1036.166667,25.31666667
4640,RadialMaze_2023-03-24_ARe_Lucy18_S1,1068.4,64104,,,Lucy18,arm_visited,arm_7,1036.166667,32.23333333
4641,RadialMaze_2023-03-24_ARe_Lucy18_S1,1070.116667,64207,,,Lucy18,visited_bucket,bucket_visited,1036.166667,33.95
4642,RadialMaze_2023-03-24_ARe_Lucy18_S1,1076.583333,64595,,,Lucy18,arm_visited,arm_8,1036.166667,40.41666667
4643,RadialMaze_2023-03-24_ARe_Lucy18_S1,1078.3,64698,,,Lucy18,visited_bucket,bucket_visited,1036.166667,42.13333333
4644,RadialMaze_2023-03-24_ARe_Lucy18_S1,1081.933333,64916,,,Lucy18,arm_visited,arm_1,1036.166667,45.76666667
4645,RadialMaze_2023-03-24_ARe_Lucy18_S1,1083.716667,65023,,,Lucy18,visited_bucket,bucket_visited,1036.166667,47.55
4646,RadialMaze_2023-03-24_ARe_Lucy18_S1,1091.933333,65516,,,Lucy18,arm_visited,arm_2,1036.166667,55.76666667
4647,RadialMaze_2023-03-24_ARe_Lucy18_S1,1092.916667,65575,,,Lucy18,visited_bucket,bucket_visited,1036.166667,56.75
4648,RadialMaze_2023-03-24_ARe_Lucy18_S1,1095.65,65739,,,Lucy18,arm_visited,arm_3,1036.166667,59.48333333
4649,RadialMaze_2023-03-24_ARe_Lucy18_S1,1098.933333,65936,,,Lucy18,visited_bucket,bucket_visited,1036.166667,62.76666667
4650,RadialMaze_2023-03-24_ARe_Lucy18_S1,1174.85,70491,1237.416667,74245,Lucy18,trial,6,1174.85,0
4651,RadialMaze_2023-03-24_ARe_Lucy18_S1,1181.95,70917,,,Lucy18,arm_visited,arm_3,1174.85,7.1
4652,RadialMaze_2023-03-24_ARe_Lucy18_S1,1181.95,70917,,,Lucy18,Unleashed,unleashed,1174.85,7.1
4653,RadialMaze_2023-03-24_ARe_Lucy18_S1,1183.866667,71032,,,Lucy18,visited_bucket,bucket_visited,1174.85,9.016666667
4654,RadialMaze_2023-03-24_ARe_Lucy18_S1,1188.25,71295,,,Lucy18,arm_visited,arm_4,1174.85,13.4
4655,RadialMaze_2023-03-24_ARe_Lucy18_S1,1190.35,71421,,,Lucy18,visited_bucket,bucket_visited,1174.85,15.5
4656,RadialMaze_2023-03-24_ARe_Lucy18_S1,1193.15,71589,,,Lucy18,arm_visited,arm_5,1174.85,18.3
4657,RadialMaze_2023-03-24_ARe_Lucy18_S1,1195.05,71703,,,Lucy18,visited_bucket,bucket_visited,1174.85,20.2
4658,RadialMaze_2023-03-24_ARe_Lucy18_S1,1199.033333,71942,,,Lucy18,arm_visited,arm_6,1174.85,24.18333333
4659,RadialMaze_2023-03-24_ARe_Lucy18_S1,1200.1,72006,,,Lucy18,visited_bucket,bucket_visited,1174.85,25.25
4660,RadialMaze_2023-03-24_ARe_Lucy18_S1,1205.35,72321,,,Lucy18,arm_visited,arm_7,1174.85,30.5
4661,RadialMaze_2023-03-24_ARe_Lucy18_S1,1206.516667,72391,,,Lucy18,visited_bucket,bucket_visited,1174.85,31.66666667
4662,RadialMaze_2023-03-24_ARe_Lucy18_S1,1210.75,72645,,,Lucy18,arm_visited,arm_8,1174.85,35.9
4663,RadialMaze_2023-03-24_ARe_Lucy18_S1,1211.766667,72706,,,Lucy18,visited_bucket,bucket_visited,1174.85,36.91666667
4664,RadialMaze_2023-03-24_ARe_Lucy18_S1,1214.966667,72898,,,Lucy18,arm_visited,arm_1,1174.85,40.11666667
4665,RadialMaze_2023-03-24_ARe_Lucy18_S1,1220.3,73218,,,Lucy18,visited_bucket,bucket_visited,1174.85,45.45
4666,RadialMaze_2023-03-24_ARe_Lucy18_S1,1226.733333,73604,,,Lucy18,arm_visited,arm_2,1174.85,51.88333333
4667,RadialMaze_2023-03-24_ARe_Lucy18_S1,1230.25,73815,,,Lucy18,visited_bucket,bucket_visited,1174.85,55.4
4668,RadialMaze_2023-03-24_ARe_Lucy18_S1,1233.3,73998,,,Lucy18,arm_visited,arm_3,1174.85,58.45
4669,RadialMaze_2023-03-24_ARe_Lucy18_S1,1236.45,74187,,,Lucy18,visited_bucket,bucket_visited,1174.85,61.6
4670,RadialMaze_2023-03-25_ARe_Akido_S1,325.8331283,19550,486.0330275,29162,Akido,trial,1,325.8331283,0
4671,RadialMaze_2023-03-25_ARe_Akido_S1,331.5831247,19895,,,Akido,Unleashed,unleashed,325.8331283,5.749996382
4672,RadialMaze_2023-03-25_ARe_Akido_S1,340.8831188,20453,,,Akido,arm_visited,arm_4,325.8331283,15.04999053
4673,RadialMaze_2023-03-25_ARe_Akido_S1,342.5164512,20551,,,Akido,visited_bucket,bucket_visited,325.8331283,16.68332284
4674,RadialMaze_2023-03-25_ARe_Akido_S1,354.6997768,21282,,,Akido,visited_bucket,bucket_visited,325.8331283,28.8666485
4675,RadialMaze_2023-03-25_ARe_Akido_S1,363.0164383,21781,,,Akido,arm_visited,arm_6,325.8331283,37.18330994
4676,RadialMaze_2023-03-25_ARe_Akido_S1,365.1997702,21912,,,Akido,visited_bucket,bucket_visited,325.8331283,39.3666419
4677,RadialMaze_2023-03-25_ARe_Akido_S1,372.5664322,22354,,,Akido,visited_bucket,bucket_visited,325.8331283,46.73330393
4678,RadialMaze_2023-03-25_ARe_Akido_S1,383.1997589,22992,,,Akido,arm_visited,arm_5,325.8331283,57.36663057
4679,RadialMaze_2023-03-25_ARe_Akido_S1,384.7830912,23087,,,Akido,visited_bucket,bucket_visited,325.8331283,58.94996291
4680,RadialMaze_2023-03-25_ARe_Akido_S1,396.9664169,23818,,,Akido,arm_visited,arm_7,325.8331283,71.13328858
4681,RadialMaze_2023-03-25_ARe_Akido_S1,399.2830821,23957,,,Akido,visited_bucket,bucket_visited,325.8331283,73.44995379
4682,RadialMaze_2023-03-25_ARe_Akido_S1,413.0497401,24783,,,Akido,visited_bucket,bucket_visited,325.8331283,87.21661179
4683,RadialMaze_2023-03-25_ARe_Akido_S1,424.6997328,25482,,,Akido,arm_visited,arm_1,325.8331283,98.86660446
4684,RadialMaze_2023-03-25_ARe_Akido_S1,426.2330651,25574,,,Akido,visited_bucket,bucket_visited,325.8331283,100.3999368
4685,RadialMaze_2023-03-25_ARe_Akido_S1,437.3997248,26244,,,Akido,visited_bucket,bucket_visited,325.8331283,111.5665965
4686,RadialMaze_2023-03-25_ARe_Akido_S1,444.7330535,26684,,,Akido,arm_visited,arm_2,325.8331283,118.8999252
4687,RadialMaze_2023-03-25_ARe_Akido_S1,446.6997189,26802,,,Akido,visited_bucket,bucket_visited,325.8331283,120.8665906
4688,RadialMaze_2023-03-25_ARe_Akido_S1,457.5997121,27456,,,Akido,visited_bucket,bucket_visited,325.8331283,131.7665838
4689,RadialMaze_2023-03-25_ARe_Akido_S1,463.3497085,27801,,,Akido,arm_visited,arm_4,325.8331283,137.5165801
4690,RadialMaze_2023-03-25_ARe_Akido_S1,466.23304,27974,,,Akido,visited_bucket,bucket_visited,325.8331283,140.3999117
4691,RadialMaze_2023-03-25_ARe_Akido_S1,477.0496998,28623,,,Akido,arm_visited,arm_6,325.8331283,151.2165715
4692,RadialMaze_2023-03-25_ARe_Akido_S1,478.933032,28736,,,Akido,visited_bucket,bucket_visited,325.8331283,153.0999037
4693,RadialMaze_2023-03-25_ARe_Akido_S1,556.8663163,33412,666.2829141,39977,Akido,trial,2,556.8663163,0
4694,RadialMaze_2023-03-25_ARe_Akido_S1,562.7163126,33763,,,Akido,Unleashed,unleashed,556.8663163,5.849996319
4695,RadialMaze_2023-03-25_ARe_Akido_S1,563.182979,33791,,,Akido,arm_visited,arm_4,556.8663163,6.316662692
4696,RadialMaze_2023-03-25_ARe_Akido_S1,564.0663118,33844,,,Akido,visited_bucket,bucket_visited,556.8663163,7.19999547
4697,RadialMaze_2023-03-25_ARe_Akido_S1,573.2329727,34394,,,Akido,arm_visited,arm_6,556.8663163,16.36665637
4698,RadialMaze_2023-03-25_ARe_Akido_S1,575.1996381,34512,,,Akido,visited_bucket,bucket_visited,556.8663163,18.3333218
4699,RadialMaze_2023-03-25_ARe_Akido_S1,585.7996314,35148,,,Akido,arm_visited,arm_8,556.8663163,28.93331513
4700,RadialMaze_2023-03-25_ARe_Akido_S1,587.0496306,35223,,,Akido,visited_bucket,bucket_visited,556.8663163,30.18331434
4701,RadialMaze_2023-03-25_ARe_Akido_S1,593.1996268,35592,,,Akido,arm_visited,arm_2,556.8663163,36.33331047
4702,RadialMaze_2023-03-25_ARe_Akido_S1,595.1329589,35708,,,Akido,visited_bucket,bucket_visited,556.8663163,38.26664259
4703,RadialMaze_2023-03-25_ARe_Akido_S1,602.7162874,36163,,,Akido,visited_bucket,bucket_visited,556.8663163,45.84997115
4704,RadialMaze_2023-03-25_ARe_Akido_S1,608.6162837,36517,,,Akido,arm_visited,arm_3,556.8663163,51.74996744
4705,RadialMaze_2023-03-25_ARe_Akido_S1,610.2162827,36613,,,Akido,visited_bucket,bucket_visited,556.8663163,53.34996643
4706,RadialMaze_2023-03-25_ARe_Akido_S1,618.1496111,37089,,,Akido,visited_bucket,bucket_visited,556.8663163,61.28329477
4707,RadialMaze_2023-03-25_ARe_Akido_S1,622.5496083,37353,,,Akido,arm_visited,arm_5,556.8663163,65.68329201
4708,RadialMaze_2023-03-25_ARe_Akido_S1,625.3996065,37524,,,Akido,visited_bucket,bucket_visited,556.8663163,68.53329021
4709,RadialMaze_2023-03-25_ARe_Akido_S1,632.4329354,37946,,,Akido,visited_bucket,bucket_visited,556.8663163,75.56661912
4710,RadialMaze_2023-03-25_ARe_Akido_S1,639.1329312,38348,,,Akido,arm_visited,arm_7,556.8663163,82.2666149
4711,RadialMaze_2023-03-25_ARe_Akido_S1,640.8829301,38453,,,Akido,visited_bucket,bucket_visited,556.8663163,84.0166138
4712,RadialMaze_2023-03-25_ARe_Akido_S1,649.4162581,38965,,,Akido,visited_bucket,bucket_visited,556.8663163,92.54994177
4713,RadialMaze_2023-03-25_ARe_Akido_S1,657.2829198,39437,,,Akido,visited_bucket,bucket_visited,556.8663163,100.4166035
4714,RadialMaze_2023-03-25_ARe_Akido_S1,660.7829176,39647,,,Akido,arm_visited,arm_1,556.8663163,103.9166013
4715,RadialMaze_2023-03-25_ARe_Akido_S1,662.0162501,39721,,,Akido,visited_bucket,bucket_visited,556.8663163,105.1499338
4716,RadialMaze_2023-03-25_ARe_Akido_S1,737.8328691,44270,841.5494705,50493,Akido,trial,3,737.8328691,0
4717,RadialMaze_2023-03-25_ARe_Akido_S1,746.8828634,44813,,,Akido,Unleashed,unleashed,737.8328691,9.049994306
4718,RadialMaze_2023-03-25_ARe_Akido_S1,747.4661964,44848,,,Akido,arm_visited,arm_6,737.8328691,9.633327272
4719,RadialMaze_2023-03-25_ARe_Akido_S1,748.3828625,44903,,,Akido,visited_bucket,bucket_visited,737.8328691,10.54999336
4720,RadialMaze_2023-03-25_ARe_Akido_S1,752.6328598,45158,,,Akido,arm_visited,arm_5,737.8328691,14.79999069
4721,RadialMaze_2023-03-25_ARe_Akido_S1,753.9661923,45238,,,Akido,visited_bucket,bucket_visited,737.8328691,16.13332318
4722,RadialMaze_2023-03-25_ARe_Akido_S1,761.1995211,45672,,,Akido,visited_bucket,bucket_visited,737.8328691,23.36665196
4723,RadialMaze_2023-03-25_ARe_Akido_S1,770.4995152,46230,,,Akido,arm_visited,arm_7,737.8328691,32.66664611
4724,RadialMaze_2023-03-25_ARe_Akido_S1,771.8495144,46311,,,Akido,visited_bucket,bucket_visited,737.8328691,34.01664526
4725,RadialMaze_2023-03-25_ARe_Akido_S1,777.9161772,46675,,,Akido,arm_visited,arm_2,737.8328691,40.08330811
4726,RadialMaze_2023-03-25_ARe_Akido_S1,779.9995092,46800,,,Akido,visited_bucket,bucket_visited,737.8328691,42.16664014
4727,RadialMaze_2023-03-25_ARe_Akido_S1,787.7995043,47268,,,Akido,visited_bucket,bucket_visited,737.8328691,49.96663523
4728,RadialMaze_2023-03-25_ARe_Akido_S1,789.2161701,47353,,,Akido,arm_visited,arm_4,737.8328691,51.383301
4729,RadialMaze_2023-03-25_ARe_Akido_S1,790.7328358,47444,,,Akido,visited_bucket,bucket_visited,737.8328691,52.89996672
4730,RadialMaze_2023-03-25_ARe_Akido_S1,797.5494982,47853,,,Akido,arm_visited,arm_6,737.8328691,59.71662909
4731,RadialMaze_2023-03-25_ARe_Akido_S1,798.432831,47906,,,Akido,visited_bucket,bucket_visited,737.8328691,60.59996187
4732,RadialMaze_2023-03-25_ARe_Akido_S1,813.0328218,48782,,,Akido,arm_visited,arm_1,737.8328691,75.19995268
4733,RadialMaze_2023-03-25_ARe_Akido_S1,813.8661546,48832,,,Akido,visited_bucket,bucket_visited,737.8328691,76.03328549
4734,RadialMaze_2023-03-25_ARe_Akido_S1,822.5161491,49351,,,Akido,visited_bucket,bucket_visited,737.8328691,84.68328005
4735,RadialMaze_2023-03-25_ARe_Akido_S1,832.1161431,49927,,,Akido,arm_visited,arm_3,737.8328691,94.28327401
4736,RadialMaze_2023-03-25_ARe_Akido_S1,834.2494751,50055,,,Akido,visited_bucket,bucket_visited,737.8328691,96.416606
4737,RadialMaze_2023-03-25_ARe_Akido_S1,926.6160836,55597,996.6327063,59798,Akido,trial,4,926.6160836,0
4738,RadialMaze_2023-03-25_ARe_Akido_S1,933.6994125,56022,,,Akido,forced_choice ,arm_7,926.6160836,7.083328877
4739,RadialMaze_2023-03-25_ARe_Akido_S1,942.3660737,56542,,,Akido,forced_choice ,arm_1,926.6160836,15.74999009
4740,RadialMaze_2023-03-25_ARe_Akido_S1,952.0994009,57126,,,Akido,Unleashed,unleashed,926.6160836,25.4833173
4741,RadialMaze_2023-03-25_ARe_Akido_S1,953.2160669,57193,,,Akido,arm_visited,arm_5,926.6160836,26.59998326
4742,RadialMaze_2023-03-25_ARe_Akido_S1,954.082733,57245,,,Akido,visited_bucket,bucket_visited,926.6160836,27.46664938
4743,RadialMaze_2023-03-25_ARe_Akido_S1,959.0160633,57541,,,Akido,arm_visited,arm_3,926.6160836,32.39997961
4744,RadialMaze_2023-03-25_ARe_Akido_S1,960.6993955,57642,,,Akido,visited_bucket,bucket_visited,926.6160836,34.08331189
4745,RadialMaze_2023-03-25_ARe_Akido_S1,965.5993924,57936,,,Akido,arm_visited,arm_5,926.6160836,38.98330881
4746,RadialMaze_2023-03-25_ARe_Akido_S1,967.5993912,58056,,,Akido,visited_bucket,bucket_visited,926.6160836,40.98330755
4747,RadialMaze_2023-03-25_ARe_Akido_S1,973.5993874,58416,,,Akido,arm_visited,arm_7,926.6160836,46.98330377
4748,RadialMaze_2023-03-25_ARe_Akido_S1,974.73272,58484,,,Akido,visited_bucket,bucket_visited,926.6160836,48.11663639
4749,RadialMaze_2023-03-25_ARe_Akido_S1,980.4160498,58825,,,Akido,arm_visited,arm_1,926.6160836,53.79996615
4750,RadialMaze_2023-03-25_ARe_Akido_S1,981.8993822,58914,,,Akido,visited_bucket,bucket_visited,926.6160836,55.28329855
4751,RadialMaze_2023-03-25_ARe_Akido_S1,989.3160442,59359,,,Akido,arm_visited,arm_3,926.6160836,62.69996055
4752,RadialMaze_2023-03-25_ARe_Akido_S1,991.7827093,59507,,,Akido,visited_bucket,bucket_visited,926.6160836,65.16662566
4753,RadialMaze_2023-03-25_ARe_Akido_S1,1072.332659,64340,1143.74928,68625,Akido,trial,5,1072.332659,0
4754,RadialMaze_2023-03-25_ARe_Akido_S1,1076.565989,64594,,,Akido,forced_choice ,arm_2,1072.332659,4.23333067
4755,RadialMaze_2023-03-25_ARe_Akido_S1,1084.665984,65080,,,Akido,forced_choice ,arm_8,1072.332659,12.33332557
4756,RadialMaze_2023-03-25_ARe_Akido_S1,1096.665977,65800,,,Akido,Unleashed,unleashed,1072.332659,24.33331802
4757,RadialMaze_2023-03-25_ARe_Akido_S1,1097.19931,65832,,,Akido,arm_visited,arm_4,1072.332659,24.86665102
4758,RadialMaze_2023-03-25_ARe_Akido_S1,1098.549309,65913,,,Akido,visited_bucket,bucket_visited,1072.332659,26.21665017
4759,RadialMaze_2023-03-25_ARe_Akido_S1,1102.13264,66128,,,Akido,arm_visited,arm_6,1072.332659,29.79998125
4760,RadialMaze_2023-03-25_ARe_Akido_S1,1105.082638,66305,,,Akido,visited_bucket,bucket_visited,1072.332659,32.74997939
4761,RadialMaze_2023-03-25_ARe_Akido_S1,1110.132635,66608,,,Akido,arm_visited,arm_1,1072.332659,37.79997622
4762,RadialMaze_2023-03-25_ARe_Akido_S1,1111.082634,66665,,,Akido,visited_bucket,bucket_visited,1072.332659,38.74997562
4763,RadialMaze_2023-03-25_ARe_Akido_S1,1117.88263,67073,,,Akido,visited_bucket,bucket_visited,1072.332659,45.54997134
