"","CDL_name","sex","Number_arms","session","trial_num","condition","trial.id","choice.nr.within.trial","choice.where","choice.correct","last.choice","previous.correct","any.error.earlier","cup.id","choice.id","lag.from.last.choice","number.cups","error.ny","Age"
"5802","Loki6","m",8,1,3,"forced",230,8,1,1,7,"no","1",4,1610,1,5,0,91
"5803","Loki6","m",8,1,3,"forced",230,8,1,1,6,"no","1",5,1610,2,5,0,91
"5804","Loki6","m",8,1,3,"forced",230,8,1,1,3,"no","1",6,1610,5,5,0,91
"5805","Loki6","m",8,1,3,"forced",230,8,1,1,2,"no","1",7,1610,6,5,0,91
"5806","Loki6","m",8,1,1,"self-ordered",231,2,2,1,1,"yes","0",8,1611,1,1,0,91
"5807","Loki6","m",8,1,1,"self-ordered",231,3,3,1,2,"yes","0",2,1612,1,2,0,91
"5808","Loki6","m",8,1,1,"self-ordered",231,3,3,1,1,"yes","0",8,1612,2,2,0,91
"5809","Loki6","m",8,1,1,"self-ordered",231,4,4,1,2,"yes","0",2,1613,2,3,0,91
"5810","Loki6","m",8,1,1,"self-ordered",231,4,4,1,3,"yes","0",3,1613,1,3,0,91
"5811","Loki6","m",8,1,1,"self-ordered",231,4,4,1,1,"yes","0",8,1613,3,3,0,91
"5812","Loki6","m",8,1,1,"self-ordered",231,5,5,1,2,"yes","0",2,1614,3,4,0,91
"5813","Loki6","m",8,1,1,"self-ordered",231,5,5,1,3,"yes","0",3,1614,2,4,0,91
"5814","Loki6","m",8,1,1,"self-ordered",231,5,5,1,4,"yes","0",4,1614,1,4,0,91
"5815","Loki6","m",8,1,1,"self-ordered",231,5,5,1,1,"yes","0",8,1614,4,4,0,91
"5816","Loki6","m",8,1,1,"self-ordered",231,6,7,1,2,"yes","0",2,1615,4,5,0,91
"5817","Loki6","m",8,1,1,"self-ordered",231,6,7,1,3,"yes","0",3,1615,3,5,0,91
"5818","Loki6","m",8,1,1,"self-ordered",231,6,7,1,4,"yes","0",4,1615,2,5,0,91
"5819","Loki6","m",8,1,1,"self-ordered",231,6,7,1,5,"yes","0",5,1615,1,5,0,91
"5820","Loki6","m",8,1,1,"self-ordered",231,6,7,1,1,"yes","0",8,1615,5,5,0,91
"5821","Loki6","m",8,1,1,"self-ordered",231,7,8,0,2,"yes","0",2,1616,5,6,0,91
"5822","Loki6","m",8,1,1,"self-ordered",231,7,8,0,3,"yes","0",3,1616,4,6,0,91
"5823","Loki6","m",8,1,1,"self-ordered",231,7,8,0,4,"yes","0",4,1616,3,6,0,91
"5824","Loki6","m",8,1,1,"self-ordered",231,7,8,0,5,"yes","0",5,1616,2,6,0,91
"5825","Loki6","m",8,1,1,"self-ordered",231,7,8,0,6,"yes","0",7,1616,1,6,0,91
"5826","Loki6","m",8,1,1,"self-ordered",231,7,8,0,1,"yes","0",8,1616,6,6,1,91
"5827","Loki6","m",8,1,1,"self-ordered",231,8,2,0,2,"no","1",2,1617,6,6,1,91
"5828","Loki6","m",8,1,1,"self-ordered",231,8,2,0,3,"no","1",3,1617,5,6,0,91
"5829","Loki6","m",8,1,1,"self-ordered",231,8,2,0,4,"no","1",4,1617,4,6,0,91
"5830","Loki6","m",8,1,1,"self-ordered",231,8,2,0,5,"no","1",5,1617,3,6,0,91
"5831","Loki6","m",8,1,1,"self-ordered",231,8,2,0,6,"no","1",7,1617,2,6,0,91
"5832","Loki6","m",8,1,1,"self-ordered",231,8,2,0,7,"no","1",8,1617,1,6,0,91
"5833","Loki6","m",8,1,2,"self-ordered",232,2,6,1,1,"yes","0",3,1618,1,1,0,91
"5834","Loki6","m",8,1,2,"self-ordered",232,3,2,1,1,"yes","0",3,1619,2,2,0,91
"5835","Loki6","m",8,1,2,"self-ordered",232,3,2,1,2,"yes","0",6,1619,1,2,0,91
"5836","Loki6","m",8,1,2,"self-ordered",232,4,1,1,3,"yes","0",2,1620,1,3,0,91
"5837","Loki6","m",8,1,2,"self-ordered",232,4,1,1,1,"yes","0",3,1620,3,3,0,91
"5838","Loki6","m",8,1,2,"self-ordered",232,4,1,1,2,"yes","0",6,1620,2,3,0,91
"5839","Loki6","m",8,1,2,"self-ordered",232,5,3,0,4,"yes","0",1,1621,1,4,0,91
"5840","Loki6","m",8,1,2,"self-ordered",232,5,3,0,3,"yes","0",2,1621,2,4,0,91
"5841","Loki6","m",8,1,2,"self-ordered",232,5,3,0,1,"yes","0",3,1621,4,4,1,91
"5842","Loki6","m",8,1,2,"self-ordered",232,5,3,0,2,"yes","0",6,1621,3,4,0,91
"5843","Loki6","m",8,1,2,"self-ordered",232,6,4,1,4,"no","1",1,1622,2,4,0,91
"5844","Loki6","m",8,1,2,"self-ordered",232,6,4,1,3,"no","1",2,1622,3,4,0,91
"5845","Loki6","m",8,1,2,"self-ordered",232,6,4,1,5,"no","1",3,1622,1,4,0,91
"5846","Loki6","m",8,1,2,"self-ordered",232,6,4,1,2,"no","1",6,1622,4,4,0,91
"5847","Loki6","m",8,1,2,"self-ordered",232,7,5,1,4,"yes","1",1,1623,3,5,0,91
"5848","Loki6","m",8,1,2,"self-ordered",232,7,5,1,3,"yes","1",2,1623,4,5,0,91
"5849","Loki6","m",8,1,2,"self-ordered",232,7,5,1,5,"yes","1",3,1623,2,5,0,91
"5850","Loki6","m",8,1,2,"self-ordered",232,7,5,1,6,"yes","1",4,1623,1,5,0,91
"5851","Loki6","m",8,1,2,"self-ordered",232,7,5,1,2,"yes","1",6,1623,5,5,0,91
"5852","Loki6","m",8,1,2,"self-ordered",232,8,7,1,4,"yes","1",1,1624,4,6,0,91
"5853","Loki6","m",8,1,2,"self-ordered",232,8,7,1,3,"yes","1",2,1624,5,6,0,91
"5854","Loki6","m",8,1,2,"self-ordered",232,8,7,1,5,"yes","1",3,1624,3,6,0,91
"5855","Loki6","m",8,1,2,"self-ordered",232,8,7,1,6,"yes","1",4,1624,2,6,0,91
"5856","Loki6","m",8,1,2,"self-ordered",232,8,7,1,7,"yes","1",5,1624,1,6,0,91
"5857","Loki6","m",8,1,2,"self-ordered",232,8,7,1,2,"yes","1",6,1624,6,6,0,91
"5858","Loki6","m",8,1,3,"self-ordered",233,2,1,1,1,"yes","0",7,1625,1,1,0,91
"5859","Loki6","m",8,1,3,"self-ordered",233,3,3,1,2,"yes","0",1,1626,1,2,0,91
"5860","Loki6","m",8,1,3,"self-ordered",233,3,3,1,1,"yes","0",7,1626,2,2,0,91
"5861","Loki6","m",8,1,3,"self-ordered",233,4,1,0,2,"yes","0",1,1627,2,3,1,91
"5862","Loki6","m",8,1,3,"self-ordered",233,4,1,0,3,"yes","0",3,1627,1,3,0,91
"5863","Loki6","m",8,1,3,"self-ordered",233,4,1,0,1,"yes","0",7,1627,3,3,0,91
"5864","Loki6","m",8,1,3,"self-ordered",233,5,2,1,4,"no","1",1,1628,1,3,0,91
"5865","Loki6","m",8,1,3,"self-ordered",233,5,2,1,3,"no","1",3,1628,2,3,0,91
"5866","Loki6","m",8,1,3,"self-ordered",233,5,2,1,1,"no","1",7,1628,4,3,0,91
"5867","Loki6","m",8,1,3,"self-ordered",233,6,4,1,4,"yes","1",1,1629,2,4,0,91
"5868","Loki6","m",8,1,3,"self-ordered",233,6,4,1,5,"yes","1",2,1629,1,4,0,91
"5869","Loki6","m",8,1,3,"self-ordered",233,6,4,1,3,"yes","1",3,1629,3,4,0,91
"5870","Loki6","m",8,1,3,"self-ordered",233,6,4,1,1,"yes","1",7,1629,5,4,0,91
"5871","Loki6","m",8,1,3,"self-ordered",233,7,6,1,4,"yes","1",1,1630,3,5,0,91
"5872","Loki6","m",8,1,3,"self-ordered",233,7,6,1,5,"yes","1",2,1630,2,5,0,91
"5873","Loki6","m",8,1,3,"self-ordered",233,7,6,1,3,"yes","1",3,1630,4,5,0,91
"5874","Loki6","m",8,1,3,"self-ordered",233,7,6,1,6,"yes","1",4,1630,1,5,0,91
"5875","Loki6","m",8,1,3,"self-ordered",233,7,6,1,1,"yes","1",7,1630,6,5,0,91
"5876","Loki6","m",8,1,3,"self-ordered",233,8,8,1,4,"yes","1",1,1631,4,6,0,91
"5877","Loki6","m",8,1,3,"self-ordered",233,8,8,1,5,"yes","1",2,1631,3,6,0,91
"5878","Loki6","m",8,1,3,"self-ordered",233,8,8,1,3,"yes","1",3,1631,5,6,0,91
"5879","Loki6","m",8,1,3,"self-ordered",233,8,8,1,6,"yes","1",4,1631,2,6,0,91
"5880","Loki6","m",8,1,3,"self-ordered",233,8,8,1,7,"yes","1",6,1631,1,6,0,91
"5881","Loki6","m",8,1,3,"self-ordered",233,8,8,1,1,"yes","1",7,1631,7,6,0,91
"5882","Kukie","f",8,1,1,"forced",234,2,4,1,1,"yes","0",2,1632,1,1,0,18
"5883","Kukie","f",8,1,1,"forced",234,3,1,1,1,"yes","0",2,1633,2,2,0,18
"5884","Kukie","f",8,1,1,"forced",234,3,1,1,2,"yes","0",4,1633,1,2,0,18
"5885","Kukie","f",8,1,1,"forced",234,4,7,1,3,"yes","0",1,1634,1,3,0,18
"5886","Kukie","f",8,1,1,"forced",234,4,7,1,1,"yes","0",2,1634,3,3,0,18
"5887","Kukie","f",8,1,1,"forced",234,4,7,1,2,"yes","0",4,1634,2,3,0,18
"5888","Kukie","f",8,1,1,"forced",234,5,5,1,3,"yes","0",1,1635,2,4,0,18
"5889","Kukie","f",8,1,1,"forced",234,5,5,1,1,"yes","0",2,1635,4,4,0,18
"5890","Kukie","f",8,1,1,"forced",234,5,5,1,2,"yes","0",4,1635,3,4,0,18
"5891","Kukie","f",8,1,1,"forced",234,5,5,1,4,"yes","0",7,1635,1,4,0,18
"5892","Kukie","f",8,1,1,"forced",234,6,2,0,3,"yes","0",1,1636,3,5,0,18
"5893","Kukie","f",8,1,1,"forced",234,6,2,0,1,"yes","0",2,1636,5,5,1,18
"5894","Kukie","f",8,1,1,"forced",234,6,2,0,2,"yes","0",4,1636,4,5,0,18
"5895","Kukie","f",8,1,1,"forced",234,6,2,0,5,"yes","0",5,1636,1,5,0,18
"5896","Kukie","f",8,1,1,"forced",234,6,2,0,4,"yes","0",7,1636,2,5,0,18
"5897","Kukie","f",8,1,1,"forced",234,7,1,0,3,"no","1",1,1637,4,5,1,18
"5898","Kukie","f",8,1,1,"forced",234,7,1,0,6,"no","1",2,1637,1,5,0,18
"5899","Kukie","f",8,1,1,"forced",234,7,1,0,2,"no","1",4,1637,5,5,0,18
"5900","Kukie","f",8,1,1,"forced",234,7,1,0,5,"no","1",5,1637,2,5,0,18
"5901","Kukie","f",8,1,1,"forced",234,7,1,0,4,"no","1",7,1637,3,5,0,18
"5902","Kukie","f",8,1,1,"forced",234,8,8,1,7,"no","1",1,1638,1,5,0,18
"5903","Kukie","f",8,1,1,"forced",234,8,8,1,6,"no","1",2,1638,2,5,0,18
"5904","Kukie","f",8,1,1,"forced",234,8,8,1,2,"no","1",4,1638,6,5,0,18
"5905","Kukie","f",8,1,1,"forced",234,8,8,1,5,"no","1",5,1638,3,5,0,18
"5906","Kukie","f",8,1,1,"forced",234,8,8,1,4,"no","1",7,1638,4,5,0,18
"5907","Kukie","f",8,1,2,"forced",235,2,5,1,1,"yes","0",7,1639,1,1,0,18
"5908","Kukie","f",8,1,2,"forced",235,3,3,1,2,"yes","0",5,1640,1,2,0,18
"5909","Kukie","f",8,1,2,"forced",235,3,3,1,1,"yes","0",7,1640,2,2,0,18
"5910","Kukie","f",8,1,2,"forced",235,4,1,1,3,"yes","0",3,1641,1,3,0,18
"5911","Kukie","f",8,1,2,"forced",235,4,1,1,2,"yes","0",5,1641,2,3,0,18
"5912","Kukie","f",8,1,2,"forced",235,4,1,1,1,"yes","0",7,1641,3,3,0,18
"5913","Kukie","f",8,1,2,"forced",235,5,7,0,4,"yes","0",1,1642,1,4,0,18
"5914","Kukie","f",8,1,2,"forced",235,5,7,0,3,"yes","0",3,1642,2,4,0,18
"5915","Kukie","f",8,1,2,"forced",235,5,7,0,2,"yes","0",5,1642,3,4,0,18
"5916","Kukie","f",8,1,2,"forced",235,5,7,0,1,"yes","0",7,1642,4,4,1,18
"5917","Kukie","f",8,1,2,"forced",235,6,6,1,4,"no","1",1,1643,2,4,0,18
"5918","Kukie","f",8,1,2,"forced",235,6,6,1,3,"no","1",3,1643,3,4,0,18
"5919","Kukie","f",8,1,2,"forced",235,6,6,1,2,"no","1",5,1643,4,4,0,18
"5920","Kukie","f",8,1,2,"forced",235,6,6,1,5,"no","1",7,1643,1,4,0,18
"5921","Kukie","f",8,1,2,"forced",235,7,4,1,4,"yes","1",1,1644,3,5,0,18
"5922","Kukie","f",8,1,2,"forced",235,7,4,1,3,"yes","1",3,1644,4,5,0,18
"5923","Kukie","f",8,1,2,"forced",235,7,4,1,2,"yes","1",5,1644,5,5,0,18
"5924","Kukie","f",8,1,2,"forced",235,7,4,1,6,"yes","1",6,1644,1,5,0,18
"5925","Kukie","f",8,1,2,"forced",235,7,4,1,5,"yes","1",7,1644,2,5,0,18
"5926","Kukie","f",8,1,2,"forced",235,8,3,0,4,"yes","1",1,1645,4,6,0,18
"5927","Kukie","f",8,1,2,"forced",235,8,3,0,3,"yes","1",3,1645,5,6,1,18
"5928","Kukie","f",8,1,2,"forced",235,8,3,0,7,"yes","1",4,1645,1,6,0,18
"5929","Kukie","f",8,1,2,"forced",235,8,3,0,2,"yes","1",5,1645,6,6,0,18
"5930","Kukie","f",8,1,2,"forced",235,8,3,0,6,"yes","1",6,1645,2,6,0,18
"5931","Kukie","f",8,1,2,"forced",235,8,3,0,5,"yes","1",7,1645,3,6,0,18
"5932","Kukie","f",8,1,3,"forced",236,2,8,1,1,"yes","0",6,1646,1,1,0,18
"5933","Kukie","f",8,1,3,"forced",236,3,5,1,1,"yes","0",6,1647,2,2,0,18
"5934","Kukie","f",8,1,3,"forced",236,3,5,1,2,"yes","0",8,1647,1,2,0,18
"5935","Kukie","f",8,1,3,"forced",236,4,3,1,3,"yes","0",5,1648,1,3,0,18
"5936","Kukie","f",8,1,3,"forced",236,4,3,1,1,"yes","0",6,1648,3,3,0,18
"5937","Kukie","f",8,1,3,"forced",236,4,3,1,2,"yes","0",8,1648,2,3,0,18
"5938","Kukie","f",8,1,3,"forced",236,5,1,1,4,"yes","0",3,1649,1,4,0,18
"5939","Kukie","f",8,1,3,"forced",236,5,1,1,3,"yes","0",5,1649,2,4,0,18
"5940","Kukie","f",8,1,3,"forced",236,5,1,1,1,"yes","0",6,1649,4,4,0,18
"5941","Kukie","f",8,1,3,"forced",236,5,1,1,2,"yes","0",8,1649,3,4,0,18
"5942","Kukie","f",8,1,3,"forced",236,6,7,1,5,"yes","0",1,1650,1,5,0,18
"5943","Kukie","f",8,1,3,"forced",236,6,7,1,4,"yes","0",3,1650,2,5,0,18
"5944","Kukie","f",8,1,3,"forced",236,6,7,1,3,"yes","0",5,1650,3,5,0,18
"5945","Kukie","f",8,1,3,"forced",236,6,7,1,1,"yes","0",6,1650,5,5,0,18
"5946","Kukie","f",8,1,3,"forced",236,6,7,1,2,"yes","0",8,1650,4,5,0,18
"5947","Kukie","f",8,1,3,"forced",236,7,5,0,5,"yes","0",1,1651,2,6,0,18
"5948","Kukie","f",8,1,3,"forced",236,7,5,0,4,"yes","0",3,1651,3,6,0,18
"5949","Kukie","f",8,1,3,"forced",236,7,5,0,3,"yes","0",5,1651,4,6,1,18
"5950","Kukie","f",8,1,3,"forced",236,7,5,0,1,"yes","0",6,1651,6,6,0,18
"5951","Kukie","f",8,1,3,"forced",236,7,5,0,6,"yes","0",7,1651,1,6,0,18
"5952","Kukie","f",8,1,3,"forced",236,7,5,0,2,"yes","0",8,1651,5,6,0,18
"5953","Kukie","f",8,1,3,"forced",236,8,4,1,5,"no","1",1,1652,3,6,0,18
"5954","Kukie","f",8,1,3,"forced",236,8,4,1,4,"no","1",3,1652,4,6,0,18
"5955","Kukie","f",8,1,3,"forced",236,8,4,1,7,"no","1",5,1652,1,6,0,18
"5956","Kukie","f",8,1,3,"forced",236,8,4,1,1,"no","1",6,1652,7,6,0,18
"5957","Kukie","f",8,1,3,"forced",236,8,4,1,6,"no","1",7,1652,2,6,0,18
"5958","Kukie","f",8,1,3,"forced",236,8,4,1,2,"no","1",8,1652,6,6,0,18
"5959","Kukie","f",8,1,1,"self-ordered",237,2,3,1,1,"yes","0",5,1653,1,1,0,18
"5960","Kukie","f",8,1,1,"self-ordered",237,3,1,1,2,"yes","0",3,1654,1,2,0,18
"5961","Kukie","f",8,1,1,"self-ordered",237,3,1,1,1,"yes","0",5,1654,2,2,0,18
"5962","Kukie","f",8,1,1,"self-ordered",237,4,8,1,3,"yes","0",1,1655,1,3,0,18
"5963","Kukie","f",8,1,1,"self-ordered",237,4,8,1,2,"yes","0",3,1655,2,3,0,18
"5964","Kukie","f",8,1,1,"self-ordered",237,4,8,1,1,"yes","0",5,1655,3,3,0,18
"5965","Kukie","f",8,1,1,"self-ordered",237,5,6,1,3,"yes","0",1,1656,2,4,0,18
"5966","Kukie","f",8,1,1,"self-ordered",237,5,6,1,2,"yes","0",3,1656,3,4,0,18
"5967","Kukie","f",8,1,1,"self-ordered",237,5,6,1,1,"yes","0",5,1656,4,4,0,18
"5968","Kukie","f",8,1,1,"self-ordered",237,5,6,1,4,"yes","0",8,1656,1,4,0,18
"5969","Kukie","f",8,1,1,"self-ordered",237,6,5,0,3,"yes","0",1,1657,3,5,0,18
"5970","Kukie","f",8,1,1,"self-ordered",237,6,5,0,2,"yes","0",3,1657,4,5,0,18
"5971","Kukie","f",8,1,1,"self-ordered",237,6,5,0,1,"yes","0",5,1657,5,5,1,18
"5972","Kukie","f",8,1,1,"self-ordered",237,6,5,0,5,"yes","0",6,1657,1,5,0,18
"5973","Kukie","f",8,1,1,"self-ordered",237,6,5,0,4,"yes","0",8,1657,2,5,0,18
"5974","Kukie","f",8,1,1,"self-ordered",237,7,4,1,3,"no","1",1,1658,4,5,0,18
"5975","Kukie","f",8,1,1,"self-ordered",237,7,4,1,2,"no","1",3,1658,5,5,0,18
"5976","Kukie","f",8,1,1,"self-ordered",237,7,4,1,6,"no","1",5,1658,1,5,0,18
"5977","Kukie","f",8,1,1,"self-ordered",237,7,4,1,5,"no","1",6,1658,2,5,0,18
"5978","Kukie","f",8,1,1,"self-ordered",237,7,4,1,4,"no","1",8,1658,3,5,0,18
"5979","Kukie","f",8,1,1,"self-ordered",237,8,2,1,3,"yes","1",1,1659,5,6,0,18
"5980","Kukie","f",8,1,1,"self-ordered",237,8,2,1,2,"yes","1",3,1659,6,6,0,18
"5981","Kukie","f",8,1,1,"self-ordered",237,8,2,1,7,"yes","1",4,1659,1,6,0,18
"5982","Kukie","f",8,1,1,"self-ordered",237,8,2,1,6,"yes","1",5,1659,2,6,0,18
"5983","Kukie","f",8,1,1,"self-ordered",237,8,2,1,5,"yes","1",6,1659,3,6,0,18
"5984","Kukie","f",8,1,1,"self-ordered",237,8,2,1,4,"yes","1",8,1659,4,6,0,18
"5985","Kukie","f",8,1,2,"self-ordered",238,2,6,1,1,"yes","0",4,1660,1,1,0,18
"5986","Kukie","f",8,1,2,"self-ordered",238,3,4,0,1,"yes","0",4,1661,2,2,1,18
"5987","Kukie","f",8,1,2,"self-ordered",238,3,4,0,2,"yes","0",6,1661,1,2,0,18
"5988","Kukie","f",8,1,2,"self-ordered",238,4,1,1,3,"no","1",4,1662,1,2,0,18
"5989","Kukie","f",8,1,2,"self-ordered",238,4,1,1,2,"no","1",6,1662,2,2,0,18
"5990","Kukie","f",8,1,2,"self-ordered",238,5,7,1,4,"yes","1",1,1663,1,3,0,18
"5991","Kukie","f",8,1,2,"self-ordered",238,5,7,1,3,"yes","1",4,1663,2,3,0,18
"5992","Kukie","f",8,1,2,"self-ordered",238,5,7,1,2,"yes","1",6,1663,3,3,0,18
"5993","Kukie","f",8,1,2,"self-ordered",238,6,5,1,4,"yes","1",1,1664,2,4,0,18
"5994","Kukie","f",8,1,2,"self-ordered",238,6,5,1,3,"yes","1",4,1664,3,4,0,18
"5995","Kukie","f",8,1,2,"self-ordered",238,6,5,1,2,"yes","1",6,1664,4,4,0,18
"5996","Kukie","f",8,1,2,"self-ordered",238,6,5,1,5,"yes","1",7,1664,1,4,0,18
"5997","Kukie","f",8,1,2,"self-ordered",238,7,3,1,4,"yes","1",1,1665,3,5,0,18
"5998","Kukie","f",8,1,2,"self-ordered",238,7,3,1,3,"yes","1",4,1665,4,5,0,18
"5999","Kukie","f",8,1,2,"self-ordered",238,7,3,1,6,"yes","1",5,1665,1,5,0,18
"6000","Kukie","f",8,1,2,"self-ordered",238,7,3,1,2,"yes","1",6,1665,5,5,0,18
"6001","Kukie","f",8,1,2,"self-ordered",238,7,3,1,5,"yes","1",7,1665,2,5,0,18
"6002","Kukie","f",8,1,2,"self-ordered",238,8,1,0,4,"yes","1",1,1666,4,6,1,18
"6003","Kukie","f",8,1,2,"self-ordered",238,8,1,0,7,"yes","1",3,1666,1,6,0,18
"6004","Kukie","f",8,1,2,"self-ordered",238,8,1,0,3,"yes","1",4,1666,5,6,0,18
"6005","Kukie","f",8,1,2,"self-ordered",238,8,1,0,6,"yes","1",5,1666,2,6,0,18
"6006","Kukie","f",8,1,2,"self-ordered",238,8,1,0,2,"yes","1",6,1666,6,6,0,18
"6007","Kukie","f",8,1,2,"self-ordered",238,8,1,0,5,"yes","1",7,1666,3,6,0,18
"6008","Kukie","f",8,1,3,"self-ordered",239,2,3,1,1,"yes","0",5,1667,1,1,0,18
"6009","Kukie","f",8,1,3,"self-ordered",239,3,1,1,2,"yes","0",3,1668,1,2,0,18
"6010","Kukie","f",8,1,3,"self-ordered",239,3,1,1,1,"yes","0",5,1668,2,2,0,18
"6011","Kukie","f",8,1,3,"self-ordered",239,4,8,1,3,"yes","0",1,1669,1,3,0,18
"6012","Kukie","f",8,1,3,"self-ordered",239,4,8,1,2,"yes","0",3,1669,2,3,0,18
"6013","Kukie","f",8,1,3,"self-ordered",239,4,8,1,1,"yes","0",5,1669,3,3,0,18
"6014","Kukie","f",8,1,3,"self-ordered",239,5,6,1,3,"yes","0",1,1670,2,4,0,18
"6015","Kukie","f",8,1,3,"self-ordered",239,5,6,1,2,"yes","0",3,1670,3,4,0,18
"6016","Kukie","f",8,1,3,"self-ordered",239,5,6,1,1,"yes","0",5,1670,4,4,0,18
"6017","Kukie","f",8,1,3,"self-ordered",239,5,6,1,4,"yes","0",8,1670,1,4,0,18
"6018","Kukie","f",8,1,3,"self-ordered",239,6,5,0,3,"yes","0",1,1671,3,5,0,18
"6019","Kukie","f",8,1,3,"self-ordered",239,6,5,0,2,"yes","0",3,1671,4,5,0,18
"6020","Kukie","f",8,1,3,"self-ordered",239,6,5,0,1,"yes","0",5,1671,5,5,1,18
"6021","Kukie","f",8,1,3,"self-ordered",239,6,5,0,5,"yes","0",6,1671,1,5,0,18
"6022","Kukie","f",8,1,3,"self-ordered",239,6,5,0,4,"yes","0",8,1671,2,5,0,18
"6023","Kukie","f",8,1,3,"self-ordered",239,7,3,0,3,"no","1",1,1672,4,5,0,18
"6024","Kukie","f",8,1,3,"self-ordered",239,7,3,0,2,"no","1",3,1672,5,5,1,18
"6025","Kukie","f",8,1,3,"self-ordered",239,7,3,0,6,"no","1",5,1672,1,5,0,18
"6026","Kukie","f",8,1,3,"self-ordered",239,7,3,0,5,"no","1",6,1672,2,5,0,18
"6027","Kukie","f",8,1,3,"self-ordered",239,7,3,0,4,"no","1",8,1672,3,5,0,18
"6028","Kukie","f",8,1,3,"self-ordered",239,8,2,1,3,"no","1",1,1673,5,5,0,18
"6029","Kukie","f",8,1,3,"self-ordered",239,8,2,1,7,"no","1",3,1673,1,5,0,18
"6030","Kukie","f",8,1,3,"self-ordered",239,8,2,1,6,"no","1",5,1673,2,5,0,18
"6031","Kukie","f",8,1,3,"self-ordered",239,8,2,1,5,"no","1",6,1673,3,5,0,18
"6032","Kukie","f",8,1,3,"self-ordered",239,8,2,1,4,"no","1",8,1673,4,5,0,18
"6033","Emil10","m",8,1,1,"forced",240,2,5,1,1,"yes","0",7,1674,1,1,0,63
"6034","Emil10","m",8,1,1,"forced",240,3,1,1,2,"yes","0",5,1675,1,2,0,63
"6035","Emil10","m",8,1,1,"forced",240,3,1,1,1,"yes","0",7,1675,2,2,0,63
"6036","Emil10","m",8,1,1,"forced",240,4,4,1,3,"yes","0",1,1676,1,3,0,63
"6037","Emil10","m",8,1,1,"forced",240,4,4,1,2,"yes","0",5,1676,2,3,0,63
"6038","Emil10","m",8,1,1,"forced",240,4,4,1,1,"yes","0",7,1676,3,3,0,63
"6039","Emil10","m",8,1,1,"forced",240,5,6,1,3,"yes","0",1,1677,2,4,0,63
"6040","Emil10","m",8,1,1,"forced",240,5,6,1,4,"yes","0",4,1677,1,4,0,63
"6041","Emil10","m",8,1,1,"forced",240,5,6,1,2,"yes","0",5,1677,3,4,0,63
"6042","Emil10","m",8,1,1,"forced",240,5,6,1,1,"yes","0",7,1677,4,4,0,63
"6043","Emil10","m",8,1,1,"forced",240,6,8,1,3,"yes","0",1,1678,3,5,0,63
"6044","Emil10","m",8,1,1,"forced",240,6,8,1,4,"yes","0",4,1678,2,5,0,63
"6045","Emil10","m",8,1,1,"forced",240,6,8,1,2,"yes","0",5,1678,4,5,0,63
"6046","Emil10","m",8,1,1,"forced",240,6,8,1,5,"yes","0",6,1678,1,5,0,63
"6047","Emil10","m",8,1,1,"forced",240,6,8,1,1,"yes","0",7,1678,5,5,0,63
"6048","Emil10","m",8,1,1,"forced",240,7,3,1,3,"yes","0",1,1679,4,6,0,63
"6049","Emil10","m",8,1,1,"forced",240,7,3,1,4,"yes","0",4,1679,3,6,0,63
"6050","Emil10","m",8,1,1,"forced",240,7,3,1,2,"yes","0",5,1679,5,6,0,63
"6051","Emil10","m",8,1,1,"forced",240,7,3,1,5,"yes","0",6,1679,2,6,0,63
"6052","Emil10","m",8,1,1,"forced",240,7,3,1,1,"yes","0",7,1679,6,6,0,63
"6053","Emil10","m",8,1,1,"forced",240,7,3,1,6,"yes","0",8,1679,1,6,0,63
"6054","Emil10","m",8,1,1,"forced",240,8,2,1,3,"yes","0",1,1680,5,7,0,63
"6055","Emil10","m",8,1,1,"forced",240,8,2,1,7,"yes","0",3,1680,1,7,0,63
"6056","Emil10","m",8,1,1,"forced",240,8,2,1,4,"yes","0",4,1680,4,7,0,63
"6057","Emil10","m",8,1,1,"forced",240,8,2,1,2,"yes","0",5,1680,6,7,0,63
"6058","Emil10","m",8,1,1,"forced",240,8,2,1,5,"yes","0",6,1680,3,7,0,63
"6059","Emil10","m",8,1,1,"forced",240,8,2,1,1,"yes","0",7,1680,7,7,0,63
"6060","Emil10","m",8,1,1,"forced",240,8,2,1,6,"yes","0",8,1680,2,7,0,63
"6061","Emil10","m",8,1,2,"forced",241,2,2,1,1,"yes","0",6,1681,1,1,0,63
"6062","Emil10","m",8,1,2,"forced",241,3,5,1,2,"yes","0",2,1682,1,2,0,63
"6063","Emil10","m",8,1,2,"forced",241,3,5,1,1,"yes","0",6,1682,2,2,0,63
"6064","Emil10","m",8,1,2,"forced",241,4,3,1,2,"yes","0",2,1683,2,3,0,63
"6065","Emil10","m",8,1,2,"forced",241,4,3,1,3,"yes","0",5,1683,1,3,0,63
"6066","Emil10","m",8,1,2,"forced",241,4,3,1,1,"yes","0",6,1683,3,3,0,63
"6067","Emil10","m",8,1,2,"forced",241,5,1,1,2,"yes","0",2,1684,3,4,0,63
"6068","Emil10","m",8,1,2,"forced",241,5,1,1,4,"yes","0",3,1684,1,4,0,63
"6069","Emil10","m",8,1,2,"forced",241,5,1,1,3,"yes","0",5,1684,2,4,0,63
"6070","Emil10","m",8,1,2,"forced",241,5,1,1,1,"yes","0",6,1684,4,4,0,63
